login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,feePercent,paid,drop,studentNumber
3,3,10,10,10,10,7,7,10,5,5,10,7.3333333333333,7.3333333333333,10,7.3333333333333,7.3333333333333,1,0,no,0010118032893
3,3,10,2,5,10,5,5,10,5,5,10,4,5,10,4,5,1,0,no,0023118032678
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0020118021291
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118021292
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118040115
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0021118060401
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0755118021369
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031710
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118021377
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118021308
3,3,10,10,10,10,7,10,10,10,7,10,9,9,10,9,9,1,0,no,0010118040150
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031671
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0028118032744
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118031680
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118021341
3,3,10,10,5,5,10,5,5,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0025118021358
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031999
3,3,10,2,5,2,10,10,2,10,10,4.6666666666667,7.3333333333333,8.3333333333333,4.6666666666667,7.3333333333333,8.3333333333333,1,0,no,0010118031665
3,3,10,7,7,10,10,10,10,10,7,10,9,8,10,9,8,1,0,no,0010118021335
3,2,10,5,7,0,0,0,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0371118032135
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0027118031693
3,3,10,10,5,5,10,5,5,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0025118031675
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118021367
3,3,10,7,5,10,10,5,7,10,5,9,9,5,9,9,5,1,0,no,0371118031688
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118032141
3,3,10,10,5,10,10,7,10,10,7,10,10,6.3333333333333,10,10,6.3333333333333,1,0,no,0010118022393
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118022379
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118031708
3,3,10,10,5,7,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0021118032114
3,3,10,7,5,10,7,5,7,5,5,9,6.3333333333333,5,9,6.3333333333333,5,1,0,no,0021118060496
3,3,7,5,7,10,5,7,10,5,5,9,5,6.3333333333333,9,5,6.3333333333333,1,0,no,0010118033546
3,2,10,5,5,0,0,0,10,5,5,10,5,5,6.6666666666667,3.3333333333333,3.3333333333333,1,0,no,0029118031769
3,3,2,10,5,7,10,5,2,10,5,3.6666666666667,10,5,3.6666666666667,10,5,1,0,no,0025118021453
3,3,10,5,10,7,5,10,7,5,10,8,5,10,8,5,10,0,0,out,0010118031816
3,3,7,5,7,7,5,7,7,5,10,7,5,8,7,5,8,1,0,no,0010118021389
3,3,7,10,5,10,7,5,10,7,5,9,8,5,9,8,5,1,0,no,0592118031851
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118031724
3,3,10,10,7,10,7,7,10,10,7,10,9,7,10,9,7,1,0,no,0010118031776
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033222
2,2,10,5,10,0,0,0,10,5,7,10,5,8.5,6.6666666666667,3.3333333333333,5.6666666666667,0,0,out,0010118022110
3,3,10,7,5,7,7,5,10,5,5,9,6.3333333333333,5,9,6.3333333333333,5,1,0,no,0021118021433
3,3,10,5,5,10,10,5,10,7,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0755118021538
3,3,10,7,5,10,5,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0020118040146
3,3,10,10,5,10,10,10,10,10,10,10,10,8.3333333333333,10,10,8.3333333333333,1,0,no,0010118022382
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118031813
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118031768
3,3,10,7,5,10,5,5,2,5,5,7.3333333333333,5.6666666666667,5,7.3333333333333,5.6666666666667,5,1,0,no,0020118050390
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0020118031775
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118031764
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032116
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0371118022292
3,3,10,5,5,10,5,7,10,5,7,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010118033717
3,3,7,7,5,10,7,5,10,7,5,9,7,5,9,7,5,1,0,no,0025118021504
3,3,10,10,5,10,5,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0020118031782
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118032809
3,3,10,7,7,10,10,7,10,7,7,10,8,7,10,8,7,1,0,no,0021118031823
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0020118021514
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118032169
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118031788
3,3,10,7,5,10,5,7,10,5,5,10,5.6666666666667,5.6666666666667,10,5.6666666666667,5.6666666666667,1,0,no,0010118031881
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118040196
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118040163
3,3,10,10,10,10,5,10,10,10,7,10,8.3333333333333,9,10,8.3333333333333,9,1,0,no,0010118040241
3,3,10,7,7,10,10,5,10,10,10,10,9,7.3333333333333,10,9,7.3333333333333,1,0,no,0010118031976
3,3,5,10,5,0,10,5,10,10,5,5,10,5,5,10,5,1,0,no,0025118031848
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118032362
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0010118031831
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118050207
3,3,10,5,7,10,7,7,10,7,7,10,6.3333333333333,7,10,6.3333333333333,7,1,0,no,0020118031802
2,3,10,7,5,10,7,5,7,7,5,9,7,5,9,7,5,1,0,no,0755118040222
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118040297
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0531118050283
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,0,0,out,0010118033635
3,3,2,5,7,10,5,7,10,5,7,7.3333333333333,5,7,7.3333333333333,5,7,1,0,no,0021118032309
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0029118031811
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118031883
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118050090
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118031931
2,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118031837
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118031890
3,3,7,10,10,7,10,10,2,10,10,5.3333333333333,10,10,5.3333333333333,10,10,1,0,no,0021118021540
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021118021995
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0020118021555
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021118032152
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118031953
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118031987
3,3,10,7,5,10,5,5,10,5,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0021118050097
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118031917
3,3,7,5,10,10,5,10,10,5,10,9,5,10,9,5,10,1,0,no,0010118031916
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118031954
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118021699
3,3,7,5,7,10,5,7,7,10,10,8,6.6666666666667,8,8,6.6666666666667,8,1,0,no,0010118021671
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0531118032527
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0592118021586
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118021619
3,3,10,10,5,10,10,5,5,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0020118050396
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118021925
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0020118050108
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118031884
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033455
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0010118050101
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118060234
3,3,10,10,10,10,10,10,7,10,10,9,10,10,9,10,10,1,0,no,0010118040167
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0023118031949
3,3,10,10,5,10,7,5,5,10,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0029118031900
3,3,10,5,7,10,5,7,10,5,5,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010118021727
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118021810
3,3,5,10,5,10,10,7,10,10,7,8.3333333333333,10,6.3333333333333,8.3333333333333,10,6.3333333333333,1,0,no,0010118032929
3,3,7,7,5,10,10,5,10,10,5,9,9,5,9,9,5,1,0,no,0021118021664
3,3,5,5,5,0,5,5,10,5,5,5,5,5,5,5,5,1,0,no,0010118032196
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118032101
3,2,0,0,0,10,5,5,10,5,7,10,5,6,6.6666666666667,3.3333333333333,4,1,0,no,0010118040578
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118021659
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118050217
3,3,7,5,5,7,5,5,10,5,5,8,5,5,8,5,5,1,0,no,0010118033760
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0531118032419
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118032157
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118031926
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0020118060128
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0027118050440
3,3,10,10,10,10,10,7,10,10,7,10,10,8,10,10,8,1,0,no,0010118021745
2,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0021118031939
3,2,7,7,7,7,10,10,0,0,0,7,8.5,8.5,4.6666666666667,5.6666666666667,5.6666666666667,1,0,no,0010118021672
3,3,7,7,5,10,7,5,10,10,5,9,8,5,9,8,5,1,0,no,0020118021781
3,2,0,10,5,0,10,5,0,0,0,0,10,5,0,6.6666666666667,3.3333333333333,1,0,no,0027118021685
4,3,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,1,no,0571118050414
3,2,10,7,5,10,7,5,0,0,0,10,7,5,6.6666666666667,4.6666666666667,3.3333333333333,1,0,no,0021118021728
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118021683
3,2,0,0,0,0,0,0,0,5,5,0,5,5,0,1.6666666666667,1.6666666666667,1,0,no,0020118021913
3,3,10,7,5,10,5,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0592118031983
3,2,0,0,0,10,7,5,10,10,5,10,8.5,5,6.6666666666667,5.6666666666667,3.3333333333333,1,0,no,0021118021917
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118032013
3,3,7,5,5,10,10,10,7,7,10,8,7.3333333333333,8.3333333333333,8,7.3333333333333,8.3333333333333,1,0,no,0010118021707
3,3,10,5,7,7,10,7,10,10,10,9,8.3333333333333,8,9,8.3333333333333,8,1,0,no,0010118021973
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021118021712
3,3,10,7,5,10,5,5,10,5,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0029118050116
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0020118031972
3,3,7,7,5,10,7,5,10,10,5,9,8,5,9,8,5,1,0,no,0025118032065
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118021729
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118040800
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032903
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118021743
3,3,5,5,7,10,5,7,5,5,5,6.6666666666667,5,6.3333333333333,6.6666666666667,5,6.3333333333333,1,0,no,0010118033174
3,1,7,10,5,0,0,0,0,0,0,7,10,5,2.3333333333333,3.3333333333333,1.6666666666667,0,0,drop,0571118032226
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118050357
3,3,10,10,5,7,5,5,10,10,5,9,8.3333333333333,5,9,8.3333333333333,5,1,0,no,0025118032073
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118032302
3,3,7,7,5,7,7,5,7,5,5,7,6.3333333333333,5,7,6.3333333333333,5,1,0,no,0021118050417
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118021803
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0021118032043
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0010118032960
3,3,10,5,5,10,5,7,10,5,7,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010118050136
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118032087
3,3,0,5,5,10,5,5,10,5,5,6.6666666666667,5,5,6.6666666666667,5,5,1,0,no,0021118032079
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0592118032048
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040224
3,3,10,5,5,10,5,10,10,5,7,10,5,7.3333333333333,10,5,7.3333333333333,1,0,no,0010118032361
3,3,10,5,5,10,5,5,7,7,5,9,5.6666666666667,5,9,5.6666666666667,5,1,0,no,0020118032024
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0371118021956
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118050194
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0028118032375
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118032110
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118032045
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033395
3,2,10,10,10,0,0,0,10,10,10,10,10,10,6.6666666666667,6.6666666666667,6.6666666666667,1,0,no,0010118040220
3,1,10,5,5,0,0,0,0,0,0,10,5,5,3.3333333333333,1.6666666666667,1.6666666666667,1,0,no,0371118032046
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032119
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0025118032394
3,3,10,10,10,10,5,7,10,7,7,10,7.3333333333333,8,10,7.3333333333333,8,1,0,no,0010118032589
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118032594
3,1,0,0,0,0,0,0,10,7,7,10,7,7,3.3333333333333,2.3333333333333,2.3333333333333,1,0,no,0010118040240
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118021868
3,3,5,5,5,10,5,5,10,2,5,8.3333333333333,4,5,8.3333333333333,4,5,1,0,no,0020118050179
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118050218
3,3,7,10,7,10,7,7,10,10,10,9,9,8,9,9,8,1,0,no,0010118032068
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0010118032067
3,3,10,5,5,10,10,5,10,7,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0571118060435
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0025118032074
3,3,10,10,7,10,10,7,10,10,10,10,10,8,10,10,8,0,0,out,0010118033518
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0020118050159
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0571118032090
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0021118021887
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118032127
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118060301
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,0,0,out,0755118040277
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118032136
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0025118021919
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118040323
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040392
3,3,10,7,5,10,7,7,10,7,7,10,7,6.3333333333333,10,7,6.3333333333333,1,0,no,0010118040243
3,3,10,10,5,7,10,7,10,10,10,9,10,7.3333333333333,9,10,7.3333333333333,1,0,no,0010118032221
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118050178
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118032151
3,3,10,10,10,10,10,7,10,10,10,10,10,9,10,10,9,1,0,no,0531118050227
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118032153
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118050353
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118032168
3,3,5,10,5,5,10,5,10,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0021118060362
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118040236
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118032176
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118032870
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118022021
3,2,10,5,7,10,5,7,0,0,0,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0027118032228
3,3,10,7,5,7,5,5,10,5,5,9,5.6666666666667,5,9,5.6666666666667,5,1,0,no,0571118050622
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0021118050481
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0010118032669
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118040250
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0021118040244
3,2,10,5,5,10,10,5,0,0,0,10,7.5,5,6.6666666666667,5,3.3333333333333,1,0,no,0027118032831
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118032125
3,3,7,5,7,7,5,10,7,5,7,7,5,8,7,5,8,1,0,no,0010118032167
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118060188
3,3,7,7,5,7,10,5,7,10,5,7,9,5,7,9,5,1,0,no,0531118032193
3,3,5,7,5,10,7,5,10,7,5,8.3333333333333,7,5,8.3333333333333,7,5,1,0,no,0021118040259
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0021118032138
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0028118032390
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0592118032158
3,2,7,5,2,10,7,7,0,0,0,8.5,6,4.5,5.6666666666667,4,3,1,0,no,0010118033459
3,3,10,10,5,5,10,5,5,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0020118040267
3,3,7,5,7,7,5,7,10,5,10,8,5,8,8,5,8,1,0,no,0021118032145
3,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0592118032215
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118032233
2,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118032156
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118040256
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0531118032159
3,3,7,10,5,7,10,5,10,10,5,8,10,5,8,10,5,1,0,no,0028118033236
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021118050521
3,3,10,2,5,10,5,5,10,5,5,10,4,5,10,4,5,1,0,no,0025118032286
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0028118032252
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0029118050195
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0020118050196
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0029118050193
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118032172
3,1,0,0,0,10,10,10,0,0,0,10,10,10,3.3333333333333,3.3333333333333,3.3333333333333,0,0,out,0010118032243
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0371118022169
3,3,10,7,7,7,10,5,10,10,10,9,9,7.3333333333333,9,9,7.3333333333333,1,0,no,0010118021939
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0029118032397
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0029118032218
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0029118040412
3,3,2,5,5,7,5,5,10,5,7,6.3333333333333,5,5.6666666666667,6.3333333333333,5,5.6666666666667,1,0,no,0010118060184
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0571118050410
3,3,10,5,7,10,10,10,10,7,7,10,7.3333333333333,8,10,7.3333333333333,8,1,0,no,0010118032236
3,3,10,10,5,5,7,5,10,10,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0025118032951
3,3,10,10,10,10,10,10,7,10,10,9,10,10,9,10,10,1,0,no,0010118032631
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118022046
3,3,10,5,10,10,5,10,10,5,7,10,5,9,10,5,9,1,0,no,0010118032199
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0021118032231
3,3,10,10,5,10,10,5,7,7,5,9,9,5,9,9,5,1,0,no,0021118040275
3,3,10,7,5,10,5,5,7,10,5,9,7.3333333333333,5,9,7.3333333333333,5,1,0,no,0028118032217
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0020118040423
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0592118032862
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0371118032310
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118033344
3,3,10,5,5,10,5,5,10,2,5,10,4,5,10,4,5,1,0,no,0755118040290
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118032843
3,3,10,7,7,10,10,10,10,10,10,10,9,9,10,9,9,1,0,no,0020118040292
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0571118032797
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0755118040376
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010118040328
3,3,10,5,10,10,5,10,10,5,5,10,5,8.3333333333333,10,5,8.3333333333333,1,0,no,0010118032248
3,3,10,7,5,7,10,5,7,10,5,8,9,5,8,9,5,1,0,no,0027118021992
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0531118050219
3,3,10,10,10,7,10,7,10,10,10,9,10,9,9,10,9,1,0,no,0010118032959
3,3,10,10,5,10,5,5,10,2,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0755118040288
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0755118040289
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118050229
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118032275
3,3,10,10,5,5,5,5,5,10,5,6.6666666666667,8.3333333333333,5,6.6666666666667,8.3333333333333,5,1,0,no,0021118050216
3,3,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5,1,0,no,0571118050411
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1.44,0,no,0021118040406
3,3,10,10,7,10,10,7,10,10,10,10,10,8,10,10,8,1,0,no,0010118032937
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0010118032265
3,3,10,10,10,10,10,10,7,7,7,9,9,9,9,9,9,1,0,no,0010118032297
