login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,d4_q1,d4_q2,d4_q3,d5_q1,d5_q2,d5_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,drop,studentNum
2,2,7,7,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0531118050523
2,2,10,10,7,10,10,10,0,0,0,0,0,0,0,0,0,10,10,8.5,4,4,3.4,no,0010118033131
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0020118033125
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033626
1,2,7,7,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0592118033213
2,2,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,4,4,4,no,0010118033178
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0010118033290
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033207
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033104
2,2,10,5,5,10,5,10,0,0,0,0,0,0,0,0,0,10,5,7.5,4,2,3,no,0021118033103
2,2,10,7,5,7,7,5,0,0,0,0,0,0,0,0,0,8.5,7,5,3.4,2.8,2,no,0021118033356
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0020118033114
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0027118033119
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033151
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033127
2,2,10,5,5,10,7,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0023118033303
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033393
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0027118033385
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033155
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0010118033185
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0021118033202
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0755118033170
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,drop,0010118033137
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0020118033200
2,2,7,5,5,2,5,5,0,0,0,0,0,0,0,0,0,4.5,5,5,1.8,2,2,no,0010118033782
2,1,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,1.4,2,1,drop,0571118040693
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0531118050635
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0023118022377
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033232
2,2,10,10,5,2,7,5,0,0,0,0,0,0,0,0,0,6,8.5,5,2.4,3.4,2,no,0020118033203
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0020118033153
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033732
2,2,10,10,7,7,10,7,0,0,0,0,0,0,0,0,0,8.5,10,7,3.4,4,2.8,no,0010118033715
2,2,0,0,0,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,2,1,1.4,no,0010118033832
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0020118033483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033190
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033388
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0023118033341
2,2,10,5,7,10,10,10,0,0,0,0,0,0,0,0,0,10,7.5,8.5,4,3,3.4,no,0010118033216
2,2,10,5,7,10,5,5,0,0,0,0,0,0,0,0,0,10,5,6,4,2,2.4,no,0010118033184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0020118033220
1,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0755118033333
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033272
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033201
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0021118033291
2,1,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,2,1.4,1.4,drop,0010118050524
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0571118033360
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0021118033286
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0020118033206
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0020118060461
2,2,10,7,5,10,10,5,0,0,0,0,0,0,0,0,0,10,8.5,5,4,3.4,2,no,0021118033531
1,2,10,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0027118033245
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0531118050647
2,2,10,5,5,10,5,10,0,0,0,0,0,0,0,0,0,10,5,7.5,4,2,3,no,0010118033252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0025118033312
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033219
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033391
2,1,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0023118033534
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118033218
2,2,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0531118033786
2,2,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,5,10,5,1,2,1,no,0592118033818
1,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0592118033375
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0025118033240
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0571118033557
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033261
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118033241
2,2,5,7,5,0,7,5,0,0,0,0,0,0,0,0,0,2.5,7,5,1,2.8,2,no,0028118033489
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033277
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0010118033246
2,2,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,4,4,4,no,0010118022395
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0010118033257
2,2,7,5,10,10,5,10,0,0,0,0,0,0,0,0,0,8.5,5,10,3.4,2,4,no,0010118033415
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0020118033486
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033321
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033254
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0010118033279
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033353
2,2,10,7,7,10,7,7,0,0,0,0,0,0,0,0,0,10,7,7,4,2.8,2.8,no,0010118033392
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033357
2,2,10,5,7,10,5,5,0,0,0,0,0,0,0,0,0,10,5,6,4,2,2.4,no,0010118033262
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0028118033343
2,2,10,5,5,10,5,7,0,0,0,0,0,0,0,0,0,10,5,6,4,2,2.4,no,0010118033278
2,2,10,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0027118033350
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0010118033359
2,2,10,7,5,7,7,5,0,0,0,0,0,0,0,0,0,8.5,7,5,3.4,2.8,2,no,0371118033358
2,2,10,10,5,5,10,5,0,0,0,0,0,0,0,0,0,7.5,10,5,3,4,2,no,0020118050565
2,2,7,5,10,10,5,7,0,0,0,0,0,0,0,0,0,8.5,5,8.5,3.4,2,3.4,no,0010118040890
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0755118033421
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033404
2,2,7,7,5,10,7,5,0,0,0,0,0,0,0,0,0,8.5,7,5,3.4,2.8,2,no,0029118033293
2,2,10,5,10,10,5,7,0,0,0,0,0,0,0,0,0,10,5,8.5,4,2,3.4,no,0010118033289
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033299
2,2,7,7,5,7,10,5,0,0,0,0,0,0,0,0,0,7,8.5,5,2.8,3.4,2,no,0020118033397
2,2,10,7,5,10,5,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0592118033497
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033508
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0029118033842
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033306
2,2,7,5,7,10,5,7,0,0,0,0,0,0,0,0,0,8.5,5,7,3.4,2,2.8,no,0010118033510
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033438
2,2,0,0,0,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,2,1,2,no,0010118033822
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033439
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033440
2,2,7,5,7,7,5,5,0,0,0,0,0,0,0,0,0,7,5,6,2.8,2,2.4,no,0010118033445
2,2,10,5,5,5,5,5,0,0,0,0,0,0,0,0,0,7.5,5,5,3,2,2,no,0010118033719
2,2,10,10,5,7,7,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0592118033462
2,2,10,5,10,10,5,7,0,0,0,0,0,0,0,0,0,10,5,8.5,4,2,3.4,no,0010118033519
2,2,7,10,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0027118033403
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118033511
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0020118033331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0592118033527
2,2,10,5,7,10,5,10,0,0,0,0,0,0,0,0,0,10,5,8.5,4,2,3.4,no,0021118033535
2,2,10,5,7,7,5,7,0,0,0,0,0,0,0,0,0,8.5,5,7,3.4,2,2.8,no,0010118033458
2,2,10,7,7,10,7,7,0,0,0,0,0,0,0,0,0,10,7,7,4,2.8,2.8,no,0010118040965
2,2,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0010118033453
2,2,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0010118033554
2,2,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,4,4,4,drop,0010118033416
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033673
2,1,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,1.4,1.4,1,no,0755118033675
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033496
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0025118033538
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033367
2,2,10,7,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0027118033594
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033470
2,2,7,7,5,10,7,5,0,0,0,0,0,0,0,0,0,8.5,7,5,3.4,2.8,2,no,0021118033642
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0021118033643
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033454
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033460
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033378
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0571118050598
2,2,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,4,4,4,no,0371118040920
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118033588
2,2,10,10,10,10,7,10,0,0,0,0,0,0,0,0,0,10,8.5,10,4,3.4,4,no,0010118033587
2,2,10,7,5,10,5,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0021118033390
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0027118033437
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0755118033406
2,2,10,5,5,5,2,5,0,0,0,0,0,0,0,0,0,7.5,3.5,5,3,1.4,2,no,0021118033572
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0571118033656
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033429
2,1,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0755118033505
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0371118033628
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118033545
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033452
2,2,10,5,5,10,7,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0020118040891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0027118033494
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033751
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033653
2,1,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0531118033780
2,1,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0755118033707
2,2,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,4,4,4,no,0010118033699
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0371118033430
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0028118033434
2,2,7,10,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0755118033681
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0371118033655
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0021118033768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0592118033853
2,2,0,0,0,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,2,1,2,no,0010118033578
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,drop,0592118033631
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0023118033740
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033449
2,2,10,10,5,10,5,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0025118033475
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033488
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0023118033520
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0027118033466
2,2,7,5,7,7,5,7,0,0,0,0,0,0,0,0,0,7,5,7,2.8,2,2.8,no,0010118033691
2,2,10,5,2,10,5,2,0,0,0,0,0,0,0,0,0,10,5,2,4,2,0.8,no,0010118033735
2,2,10,10,5,7,7,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0592118033767
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0027118033471
2,2,10,5,5,5,2,5,0,0,0,0,0,0,0,0,0,7.5,3.5,5,3,1.4,2,no,0021118033592
1,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0571118033781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0371118050642
2,2,10,5,5,10,7,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0023118033739
2,2,7,7,5,7,7,5,0,0,0,0,0,0,0,0,0,7,7,5,2.8,2.8,2,no,0025118033523
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033484
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0592118033500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0755118033513
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118050732
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118033811
2,1,0,0,0,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,2,1.4,1,no,0020118033603
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033703
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033509
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118033512
0,1,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,2,1.4,1,no,0027118033516
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033841
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0592118033726
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033648
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033756
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033741
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033783
2,2,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0028118033827
2,2,10,10,7,10,10,10,0,0,0,0,0,0,0,0,0,10,10,8.5,4,4,3.4,no,0010118033533
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0592118033670
2,2,10,10,5,10,7,5,0,0,0,0,0,0,0,0,0,10,8.5,5,4,3.4,2,no,0592118033683
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033679
2,2,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,no,0028118033580
2,1,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0028118033623
2,2,10,5,5,10,7,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0027118033559
2,2,7,10,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0592118033584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0029118033595
2,1,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0020118033569
2,2,2,10,5,7,10,5,0,0,0,0,0,0,0,0,0,4.5,10,5,1.8,4,2,no,0028118033775
2,2,7,5,5,10,5,5,0,0,0,0,0,0,0,0,0,8.5,5,5,3.4,2,2,no,0010118033576
2,2,10,2,5,10,5,5,0,0,0,0,0,0,0,0,0,10,3.5,5,4,1.4,2,drop,0571118033607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0371118033665
2,2,10,5,5,10,7,5,0,0,0,0,0,0,0,0,0,10,6,5,4,2.4,2,no,0028118033581
2,1,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,5,10,5,1,2,1,no,0021118033598
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033617
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033593
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033616
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033829
2,2,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0029118033826
2,2,10,5,5,10,5,7,0,0,0,0,0,0,0,0,0,10,5,6,4,2,2.4,no,0010118033606
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033668
2,2,5,10,5,10,10,5,0,0,0,0,0,0,0,0,0,7.5,10,5,3,4,2,no,0020118033597
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0028118033620
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0531118033659
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0571118033615
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0571118033627
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033618
2,2,10,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0021118033686
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0592118033835
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033629
2,2,10,10,5,10,7,5,0,0,0,0,0,0,0,0,0,10,8.5,5,4,3.4,2,no,0021118033645
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033794
2,2,5,10,5,10,10,5,0,0,0,0,0,0,0,0,0,7.5,10,5,3,4,2,no,0021118033731
2,2,7,5,7,10,5,7,0,0,0,0,0,0,0,0,0,8.5,5,7,3.4,2,2.8,no,0021118033718
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0020118033695
2,2,10,5,5,10,10,5,0,0,0,0,0,0,0,0,0,10,7.5,5,4,3,2,no,0571118033663
2,2,7,10,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0028118033710
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033776
2,2,10,10,5,7,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0755118033654
2,2,0,0,0,7,10,5,0,0,0,0,0,0,0,0,0,7,10,5,1.4,2,1,no,0592118033787
2,2,10,7,5,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,4,2.8,2,no,0023118033682
2,2,7,7,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,8.5,5,3.4,3.4,2,no,0028118033701
2,2,10,7,7,10,7,5,0,0,0,0,0,0,0,0,0,10,7,6,4,2.8,2.4,no,0010118033708
2,2,0,0,0,10,7,5,0,0,0,0,0,0,0,0,0,10,7,5,2,1.4,1,no,0021118033797
2,2,10,7,5,7,5,5,0,0,0,0,0,0,0,0,0,8.5,6,5,3.4,2.4,2,no,0021118033689
2,2,10,5,10,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,4,2,4,no,0010118033725
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033688
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033694
2,2,10,10,7,10,10,10,0,0,0,0,0,0,0,0,0,10,10,8.5,4,4,3.4,no,0010118033721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0020118033696
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033833
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0021118033785
2,2,2,10,10,10,10,10,0,0,0,0,0,0,0,0,0,6,10,10,2.4,4,4,no,0010118033737
1,1,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,2,2,1,no,0592118033711
